日期,国家,省州,累计确诊,累计治愈,累计死亡
2020/12/3,United Kingdom,Bermuda,272,216,9
2020/12/3,Italy,,1664829,846809,58038
2020/12/3,Equatorial Guinea,,5159,5023,85
2020/12/3,United Kingdom,British Virgin Islands,72,71,1
2020/12/3,Egypt,,117156,103082,6713
2020/12/3,Canada,Repatriated Travellers,13,,0
2020/12/3,Iraq,,558767,487863,12361
2020/12/3,Ireland,,73228,23364,2080
2020/12/3,Djibouti,,5689,5591,61
2020/12/3,United Kingdom,Turks and Caicos Islands,751,733,6
2020/12/3,Cyprus,,11523,2057,54
2020/12/3,Micronesia,,0,0,0
2020/12/3,United Kingdom,Cayman Islands,288,257,2
2020/12/3,Nicaragua,,5838,4225,161
2020/12/3,Armenia,,138508,113228,2254
2020/12/3,"Korea, South",,36332,28611,536
2020/12/3,Canada,Diamond Princess,0,,1
2020/12/3,Mauritania,,9005,7785,181
2020/12/3,United Kingdom,Channel Islands,1458,1012,48
2020/12/3,Eritrea,,594,498,0
2020/12/3,Andorra,,6904,6066,77
2020/12/3,North Macedonia,,65231,41656,1847
2020/12/3,Dominican Republic,,146009,115992,2335
2020/12/3,Dominica,,85,63,0
2020/12/3,Serbia,,199158,0,1765
2020/12/3,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",3,3,0
2020/12/3,United Arab Emirates,,172751,157035,585
2020/12/3,Angola,,15361,8244,352
2020/12/3,United Kingdom,,1674134,0,60113
2020/12/3,Cuba,,8531,7770,136
2020/12/3,Burkina Faso,,3062,2679,68
2020/12/3,Jamaica,,10911,6614,259
2020/12/3,Moldova,,112307,97549,2363
2020/12/3,Norway,,37371,17998,353
2020/12/3,Canada,British Columbia,35422,,481
2020/12/3,Saint Vincent and the Grenadines,,87,80,0
2020/12/3,Nigeria,,68303,64291,1179
2020/12/3,Mauritius,,508,465,10
2020/12/3,Diamond Princess,,712,699,13
2020/12/3,Montenegro,,36932,25866,516
2020/12/3,Oman,,124329,115866,1435
2020/12/3,Estonia,,13469,8182,123
2020/12/3,Argentina,,1447732,1274675,39305
2020/12/3,Ecuador,,195884,169804,13612
2020/12/3,Mongolia,,831,365,0
2020/12/3,Saint Lucia,,262,141,2
2020/12/3,Kosovo,,40117,25586,1026
2020/12/3,Cote d'Ivoire,,21389,21022,132
2020/12/3,United Kingdom,Falkland Islands (Malvinas),17,15,0
2020/12/3,Benin,,3055,2907,44
2020/12/3,Mexico,,1144643,843231,108173
2020/12/3,Central African Republic,,4918,1924,63
2020/12/3,Burma,,95018,73748,2028
2020/12/3,Israel,,341406,326706,2895
2020/12/3,Seychelles,,183,162,0
2020/12/3,El Salvador,,39130,35839,1134
2020/12/3,Marshall Islands,,4,4,0
2020/12/3,Kenya,,86383,56464,1500
2020/12/3,Paraguay,,85477,60086,1796
2020/12/3,Vanuatu,,1,1,0
2020/12/3,Saint Kitts and Nevis,,22,19,0
2020/12/3,Greece,,111537,23074,2706
2020/12/3,Liechtenstein,,1339,1169,17
2020/12/3,France,Mayotte,5181,2964,49
2020/12/3,Ghana,,51667,50547,323
2020/12/3,Algeria,,85927,55538,2480
2020/12/3,Bosnia and Herzegovina,,91539,56050,2812
2020/12/3,Timor-Leste,,31,30,0
2020/12/3,France,New Caledonia,34,32,0
2020/12/3,Netherlands,Curacao,2740,1245,7
2020/12/3,Cameroon,,24487,22177,441
2020/12/3,Malawi,,6043,5472,185
2020/12/3,France,Reunion,8102,7172,40
2020/12/3,Suriname,,5322,5203,117
2020/12/3,Canada,Prince Edward Island,72,,0
2020/12/3,Japan,,155938,129085,2174
2020/12/3,Australia,Tasmania,230,217,13
2020/12/3,Comoros,,615,590,7
2020/12/3,Austria,,293430,238127,3538
2020/12/3,Canada,Newfoundland and Labrador,340,,4
2020/12/3,Thailand,,4053,3839,60
2020/12/3,Malaysia,,69095,57917,376
2020/12/3,Sudan,,18884,10672,1271
2020/12/3,France,French Polynesia,14897,4842,78
2020/12/3,Bahrain,,87432,85598,341
2020/12/3,Yemen,,2077,1382,606
2020/12/3,France,Guadeloupe,8427,2242,149
2020/12/3,Congo (Kinshasa),,13132,11753,337
2020/12/3,Singapore,,58239,58145,29
2020/12/3,Solomon Islands,,17,5,0
2020/12/3,Congo (Brazzaville),,5774,4988,94
2020/12/3,Azerbaijan,,133733,81234,1510
2020/12/3,Trinidad and Tobago,,6725,5861,121
2020/12/3,Netherlands,Aruba,4923,4733,45
2020/12/3,Canada,Nunavut,198,,0
2020/12/3,France,Martinique,5520,98,41
2020/12/3,Grenada,,41,30,0
2020/12/3,Netherlands,,538050,0,9565
2020/12/3,Qatar,,139477,136741,239
2020/12/3,Libya,,84849,55304,1212
2020/12/3,Brazil,,6487084,5792539,175270
2020/12/3,Australia,South Australia,562,551,4
2020/12/3,Latvia,,19307,1848,235
2020/12/3,Cambodia,,335,304,0
2020/12/3,Togo,,3039,2567,65
2020/12/3,Samoa,,2,0,0
2020/12/3,Laos,,39,26,0
2020/12/3,Kazakhstan,,177386,149435,2438
2020/12/3,Honduras,,109760,48953,2938
2020/12/3,Albania,,40501,20484,852
2020/12/3,MS Zaandam,,9,7,2
2020/12/3,Philippines,,435413,399325,8446
2020/12/3,Ukraine,,793372,400751,13394
2020/12/3,Australia,Victoria,20345,19525,820
2020/12/3,Australia,Western Australia,825,802,9
2020/12/3,Gabon,,9239,9089,60
2020/12/3,Bhutan,,418,386,0
2020/12/3,Poland,,1028610,646560,18828
2020/12/3,Luxembourg,,36429,27356,339
2020/12/3,Botswana,,11531,8978,34
2020/12/3,Nepal,,237589,220272,1551
2020/12/3,Hungary,,231844,67033,5324
2020/12/3,France,Wallis and Futuna,0,0,0
2020/12/3,Syria,,8147,3748,432
2020/12/3,Jordan,,231237,173369,2909
2020/12/3,Vietnam,,1361,1209,35
2020/12/3,France,,2257894,144469,53791
2020/12/3,Slovenia,,81349,59469,1592
2020/12/3,Canada,Saskatchewan,9244,,54
2020/12/3,Tajikistan,,12308,11718,87
2020/12/3,Peru,,967075,899213,36076
2020/12/3,Netherlands,Sint Maarten,1105,993,25
2020/12/3,Switzerland,,340115,257600,5181
2020/12/3,France,Saint Barthelemy,147,105,1
2020/12/3,Germany,,1141544,811091,18097
2020/12/3,Namibia,,14599,13774,151
2020/12/3,Portugal,,307618,229018,4724
2020/12/3,Tanzania,,509,183,21
2020/12/3,Sweden,,272643,0,7007
2020/12/3,Slovakia,,111208,74273,930
2020/12/3,Venezuela,,103548,98521,909
2020/12/3,Rwanda,,6011,5596,50
2020/12/3,Bangladesh,,471739,388379,6748
2020/12/3,Georgia,,147636,124568,1387
2020/12/3,Sao Tome and Principe,,997,937,17
2020/12/3,Madagascar,,17341,16657,255
2020/12/3,West Bank and Gaza,,92708,68250,780
2020/12/3,Canada,Nova Scotia,1343,,65
2020/12/3,Iceland,,5448,5216,27
2020/12/3,Canada,Northwest Territories,15,,0
2020/12/3,France,Saint Pierre and Miquelon,16,14,0
2020/12/3,Gambia,,3767,3610,123
2020/12/3,Lithuania,,67081,34048,694
2020/12/3,Colombia,,1343322,1233115,37305
2020/12/3,France,St Martin,717,641,12
2020/12/3,Afghanistan,,46837,37260,1846
2020/12/3,India,,9571559,9016289,139188
2020/12/3,Papua New Guinea,,671,597,7
2020/12/3,Australia,Northern Territory,59,46,0
2020/12/3,Somalia,,4525,3480,121
2020/12/3,Costa Rica,,142505,91424,1757
2020/12/3,Zambia,,17730,17102,357
2020/12/3,Malta,,10197,8015,148
2020/12/3,US,,14267421,5404018,280008
2020/12/3,South Sudan,,3154,2977,62
2020/12/3,San Marino,,1714,1356,46
2020/12/3,Canada,Yukon,51,,1
2020/12/3,Bahamas,,7549,5934,163
2020/12/3,Canada,Quebec,146532,,7245
2020/12/3,Finland,,26422,18100,408
2020/12/3,Romania,,492211,381001,11876
2020/12/3,Mozambique,,15918,14030,132
2020/12/3,Turkey,,733261,418331,14316
2020/12/3,Lebanon,,132817,84142,1067
2020/12/3,Mali,,4880,3281,162
2020/12/3,Kyrgyzstan,,73933,66113,1285
2020/12/3,Belize,,7236,3571,164
2020/12/3,Canada,New Brunswick,520,,7
2020/12/3,Panama,,171219,148396,3141
2020/12/3,Guinea,,13167,12204,76
2020/12/3,Bolivia,,145186,124015,8982
2020/12/3,Pakistan,,410072,350305,8260
2020/12/3,Russia,,2354934,1843526,41173
2020/12/3,Eswatini,,6474,6044,122
2020/12/3,South Africa,,800872,739367,21803
2020/12/3,Netherlands,"Bonaire, Sint Eustatius and Saba",164,158,3
2020/12/3,Sierra Leone,,2416,1840,74
2020/12/3,Saudi Arabia,,358102,347881,5930
2020/12/3,Barbados,,281,257,7
2020/12/3,Guinea-Bissau,,2441,2327,44
2020/12/3,Guyana,,5528,4618,151
2020/12/3,Canada,Alberta,63023,,575
2020/12/3,Ethiopia,,111579,77385,1724
2020/12/3,Uganda,,21612,9110,206
2020/12/3,Iran,,1003494,699315,49348
2020/12/3,Fiji,,42,33,2
2020/12/3,Canada,Ontario,125233,,3727
2020/12/3,Brunei,,151,145,3
2020/12/3,Lesotho,,2145,1278,44
2020/12/3,Morocco,,368624,318987,6063
2020/12/3,Haiti,,9303,8114,233
2020/12/3,Guatemala,,124053,112719,4209
2020/12/3,Burundi,,692,575,1
2020/12/3,Spain,,1675902,150376,46038
2020/12/3,Holy See,,27,15,0
2020/12/3,Australia,Queensland,1208,1190,6
2020/12/3,Uzbekistan,,73431,70712,611
2020/12/3,Sri Lanka,,26038,19032,129
2020/12/3,Indonesia,,557877,462553,17355
2020/12/3,Zimbabwe,,10424,8754,280
2020/12/3,Chile,,555406,530470,15519
2020/12/3,Tunisia,,99280,73607,3359
2020/12/3,Cabo Verde,,10938,10454,107
2020/12/3,France,French Guiana,11318,9995,70
2020/12/3,Liberia,,1663,1358,83
2020/12/3,Maldives,,13106,12154,47
2020/12/4,Lithuania,,69600,34978,732
2020/12/4,United Kingdom,Channel Islands,1526,1012,48
2020/12/4,Senegal,,16297,15707,336
2020/12/4,Niger,,1726,1237,77
2020/12/4,Nigeria,,68627,64467,1179
2020/12/4,Honduras,,109760,48953,2938
2020/12/4,Italy,,1688939,872385,58852
2020/12/4,Haiti,,9313,8124,233
2020/12/4,Canada,Ontario,127130,,3759
2020/12/4,Canada,Diamond Princess,0,,1
2020/12/4,Azerbaijan,,138000,83800,1551
2020/12/4,Switzerland,,344497,260600,5293
2020/12/4,Micronesia,,0,0,0
2020/12/4,Lesotho,,2150,1278,44
2020/12/4,Gambia,,3768,3613,123
2020/12/4,Cabo Verde,,10996,10496,108
2020/12/4,Netherlands,Aruba,4942,4746,45
2020/12/4,Australia,Western Australia,828,805,9
2020/12/4,Gabon,,9254,9106,60
2020/12/4,Solomon Islands,,17,5,0
2020/12/4,Saint Vincent and the Grenadines,,87,80,0
2020/12/4,Russia,,2382012,1872214,41730
2020/12/4,Angola,,15493,8299,353
2020/12/4,Slovenia,,83133,60957,1653
2020/12/4,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",3,3,0
2020/12/4,Holy See,,27,15,0
2020/12/4,Bahrain,,87600,85710,341
2020/12/4,Serbia,,206940,0,1834
2020/12/4,Syria,,8233,3811,437
2020/12/4,Afghanistan,,46837,37260,1846
2020/12/4,Hungary,,238056,68525,5513
2020/12/4,South Africa,,805804,740450,21963
2020/12/4,Moldova,,113829,98276,2384
2020/12/4,Yemen,,2077,1382,606
2020/12/4,Netherlands,"Bonaire, Sint Eustatius and Saba",164,158,3
2020/12/4,Antigua and Barbuda,,144,133,4
2020/12/4,Luxembourg,,37017,28029,345
2020/12/4,Denmark,Faroe Islands,505,500,0
2020/12/4,North Macedonia,,66330,42241,1877
2020/12/4,Poland,,1041846,666413,19359
2020/12/4,Vietnam,,1361,1220,35
2020/12/4,Guyana,,5601,4695,151
2020/12/4,Albania,,41302,20974,870
2020/12/4,Sri Lanka,,26559,19438,130
2020/12/4,Nepal,,238861,221847,1567
2020/12/4,Canada,Nova Scotia,1358,,65
2020/12/4,Greece,,113185,93764,2804
2020/12/4,Canada,Nunavut,206,,0
2020/12/4,Burma,,96520,74973,2059
2020/12/4,Canada,Prince Edward Island,73,,0
2020/12/4,Romania,,500273,390212,12052
2020/12/4,Central African Republic,,4918,1924,63
2020/12/4,Suriname,,5322,5205,117
2020/12/4,Libya,,85529,56048,1219
2020/12/4,Denmark,Greenland,18,18,0
2020/12/4,Burkina Faso,,3091,2687,68
2020/12/4,Belize,,7383,3725,170
2020/12/4,Netherlands,Curacao,2890,1292,7
2020/12/4,Lebanon,,134295,86019,1078
2020/12/4,Czechia,,542406,473994,8738
2020/12/4,Bosnia and Herzegovina,,92793,57545,2865
2020/12/4,Argentina,,1454631,1281955,39512
2020/12/4,United Kingdom,Montserrat,13,12,1
2020/12/4,Liberia,,1676,1358,83
2020/12/4,Ghana,,52096,50924,325
2020/12/4,Kosovo,,40117,25586,1026
2020/12/4,Cambodia,,345,305,0
2020/12/4,Liechtenstein,,1351,1183,17
2020/12/4,Guinea,,13186,12270,76
2020/12/4,Denmark,,86743,68632,867
2020/12/4,Kenya,,87249,68110,1506
2020/12/4,United Kingdom,Falkland Islands (Malvinas),17,15,0
2020/12/4,Mongolia,,842,368,0
2020/12/4,Sudan,,19196,10672,1271
2020/12/4,Guinea-Bissau,,2441,2327,44
2020/12/4,Israel,,342101,327162,2896
2020/12/4,San Marino,,1756,1381,47
2020/12/4,West Bank and Gaza,,94676,70206,797
2020/12/4,Grenada,,41,39,0
2020/12/4,Cyprus,,11812,2057,57
2020/12/4,United Kingdom,Isle of Man,370,344,25
2020/12/4,Rwanda,,6043,5672,51
2020/12/4,Zambia,,17857,17145,364
2020/12/4,Djibouti,,5690,5592,61
2020/12/4,Somalia,,4525,3480,121
2020/12/4,Georgia,,152704,126904,1425
2020/12/4,Guatemala,,124805,113273,4224
2020/12/4,Austria,,297245,243775,3651
2020/12/4,Sweden,,278912,0,7067
2020/12/4,Bolivia,,145325,124390,8987
2020/12/4,Qatar,,139643,136872,239
2020/12/4,Portugal,,312553,234038,4803
2020/12/4,Monaco,,630,571,3
2020/12/4,Germany,,1157514,831935,18577
2020/12/4,Spain,,1684647,150376,46252
2020/12/4,South Sudan,,3154,2977,62
2020/12/4,Latvia,,19993,1849,242
2020/12/4,Kazakhstan,,178378,150271,2484
2020/12/4,Canada,British Columbia,36132,,492
2020/12/4,Belarus,,143383,120571,1190
2020/12/4,United Kingdom,Gibraltar,1042,969,5
2020/12/4,Diamond Princess,,712,699,13
2020/12/4,Bahamas,,7565,5976,163
2020/12/4,Ukraine,,808828,414347,13641
2020/12/4,Canada,Saskatchewan,9527,,55
2020/12/4,Equatorial Guinea,,5159,5023,85
2020/12/4,France,Guadeloupe,8427,2242,149
2020/12/4,Congo (Kinshasa),,13281,11753,337
2020/12/4,United Kingdom,Anguilla,7,3,0
2020/12/4,France,French Polynesia,15107,4842,79
2020/12/4,Samoa,,2,0,0
2020/12/4,Papua New Guinea,,671,597,7
2020/12/4,Maldives,,13143,12199,47
2020/12/4,Indonesia,,563680,466178,17479
2020/12/4,Oman,,124329,115866,1435
2020/12/4,Uzbekistan,,73751,71002,611
2020/12/4,Chile,,557135,531543,15558
2020/12/4,Seychelles,,184,168,0
2020/12/4,Tunisia,,101900,75464,3481
2020/12/4,United Kingdom,,1690432,0,60617
2020/12/4,Zimbabwe,,10547,8802,281
2020/12/4,Andorra,,6955,6130,77
2020/12/4,Iraq,,560622,489772,12387
2020/12/4,Singapore,,58242,58152,29
2020/12/4,Congo (Brazzaville),,5774,4988,94
2020/12/4,Trinidad and Tobago,,6735,5884,121
2020/12/4,Croatia,,143370,117148,2032
2020/12/4,Chad,,1719,1555,102
2020/12/4,Saint Kitts and Nevis,,22,19,0
2020/12/4,Vanuatu,,1,1,0
2020/12/4,Paraguay,,86499,60644,1813
2020/12/4,Canada,Newfoundland and Labrador,343,,4
2020/12/4,Malaysia,,70236,59061,376
2020/12/4,Bulgaria,,158807,59677,4650
2020/12/4,Burundi,,692,575,1
2020/12/4,Togo,,3051,2599,65
2020/12/4,Australia,South Australia,562,551,4
2020/12/4,India,,9608211,9058822,139700
2020/12/4,Brazil,,6533968,5825745,175964
2020/12/4,Netherlands,,543924,0,9623
2020/12/4,France,Martinique,5520,98,41
2020/12/4,El Salvador,,39718,36286,1142
2020/12/4,"Korea, South",,36915,28917,540
2020/12/4,Australia,Australian Capital Territory,117,113,3
2020/12/4,France,Mayotte,5181,2964,49
2020/12/4,Australia,Queensland,1210,1191,6
2020/12/4,Morocco,,372620,323814,6136
2020/12/4,Marshall Islands,,4,4,0
2020/12/4,Fiji,,44,33,2
2020/12/4,Brunei,,151,146,3
2020/12/4,Uganda,,21898,9117,206
2020/12/4,Ethiopia,,112091,78619,1734
2020/12/4,Canada,Manitoba,18069,,362
2020/12/4,Canada,Alberta,64851,,590
2020/12/4,Barbados,,284,257,7
2020/12/4,Iran,,1016835,708106,49695
2020/12/4,Sierra Leone,,2420,1842,74
2020/12/4,Australia,New South Wales,4605,0,53
2020/12/4,New Zealand,,2078,1994,25
2020/12/4,Saudi Arabia,,358336,348238,5940
2020/12/4,Eswatini,,6480,6066,122
2020/12/4,Kuwait,,143917,139148,886
2020/12/4,Belgium,,587439,0,17142
2020/12/4,Pakistan,,413191,352529,8303
2020/12/4,Estonia,,13939,8549,125
2020/12/4,Uruguay,,6731,4826,80
2020/12/4,Canada,Quebec,147877,,7280
2020/12/4,Australia,Northern Territory,59,46,0
2020/12/4,Eritrea,,632,508,0
2020/12/4,France,French Guiana,11334,9995,71
2020/12/4,Canada,New Brunswick,528,,7
2020/12/4,United Arab Emirates,,174062,157828,586
2020/12/4,Kyrgyzstan,,74373,66113,1285
2020/12/4,Mali,,4938,3307,163
2020/12/4,Mauritania,,9181,7812,182
2020/12/4,Turkey,,765997,423142,14509
2020/12/4,Mozambique,,16038,14160,133
2020/12/4,Finland,,26758,18100,408
2020/12/4,Canada,Yukon,54,,1
2020/12/4,Canada,Repatriated Travellers,13,,0
2020/12/4,Cote d'Ivoire,,21412,21054,132
2020/12/4,US,,14499637,5470389,282685
2020/12/4,Malta,,10320,8120,149
2020/12/4,Costa Rica,,143685,95789,1773
2020/12/4,Saint Lucia,,262,141,2
2020/12/4,Panama,,173607,150051,3154
2020/12/4,Algeria,,86730,56079,2492
2020/12/4,Canada,Grand Princess,13,,0
2020/12/4,United Kingdom,Bermuda,278,216,9
2020/12/4,Netherlands,Sint Maarten,1120,1007,26
2020/12/4,France,St Martin,717,641,12
2020/12/4,France,Saint Pierre and Miquelon,16,14,0
2020/12/4,Mexico,,1156770,852719,108863
2020/12/4,Colombia,,1352607,1240990,37467
2020/12/4,Canada,Northwest Territories,15,,0
2020/12/4,Tajikistan,,12349,11758,87
2020/12/4,Iceland,,5462,5223,27
2020/12/4,Cuba,,8610,7858,136
2020/12/4,Madagascar,,17341,16657,255
2020/12/4,Sao Tome and Principe,,999,937,17
2020/12/4,Ecuador,,196482,169804,13696
2020/12/4,Bangladesh,,473991,390951,6772
2020/12/4,Venezuela,,103877,98879,913
2020/12/4,Timor-Leste,,31,30,0
2020/12/4,Ireland,,73491,23364,2086
2020/12/4,United Kingdom,Turks and Caicos Islands,755,738,6
2020/12/4,MS Zaandam,,9,7,2
2020/12/4,Dominica,,85,72,0
2020/12/4,France,,2269080,145324,54418
2020/12/4,Jordan,,234353,177195,2960
2020/12/4,France,Wallis and Futuna,0,0,0
2020/12/4,Dominican Republic,,146680,116169,2343
2020/12/4,Nicaragua,,5838,4225,161
2020/12/4,Botswana,,11531,8978,34
2020/12/4,Armenia,,139692,114990,2277
2020/12/4,Bhutan,,424,387,0
2020/12/4,United Kingdom,Cayman Islands,288,257,2
2020/12/4,Australia,Victoria,20345,19525,820
2020/12/4,Philippines,,436345,399345,8509
2020/12/4,Montenegro,,37467,26414,522
2020/12/4,United Kingdom,British Virgin Islands,72,71,1
2020/12/4,Benin,,3055,2907,44
2020/12/4,Japan,,158387,131020,2210
2020/12/4,Australia,Tasmania,230,217,13
2020/12/4,Slovakia,,113392,77142,957
2020/12/4,Jamaica,,10987,6730,260
2020/12/4,Norway,,37801,17998,354
2020/12/4,Comoros,,615,590,7
2020/12/4,Malawi,,6047,5472,185
2020/12/4,Thailand,,4072,3848,60
2020/12/4,Laos,,39,26,0
2020/12/4,Egypt,,117583,103191,6732
2020/12/4,France,Saint Barthelemy,147,105,1
2020/12/4,Cameroon,,24752,23344,443
2020/12/4,Peru,,967075,903958,36076
2020/12/4,France,Reunion,8200,7729,41
2020/12/4,Tanzania,,509,183,21
2020/12/4,France,New Caledonia,35,32,0
2020/12/4,Namibia,,14804,13874,152
2020/12/4,Mauritius,,508,465,10
2020/12/5,Cambodia,,346,306,0
2020/12/5,Costa Rica,,143685,95789,1773
2020/12/5,Albania,,42148,21286,889
2020/12/5,Zambia,,17898,17168,364
2020/12/5,Morocco,,376738,327693,6184
2020/12/5,Vietnam,,1365,1220,35
2020/12/5,Canada,Yukon,54,,1
2020/12/5,Angola,,15536,8335,354
2020/12/5,Canada,Saskatchewan,9730,,55
2020/12/5,Jamaica,,11063,6866,261
2020/12/5,Uruguay,,6965,4946,81
2020/12/5,Zimbabwe,,10617,8844,291
2020/12/5,Belgium,,589942,0,17254
2020/12/5,Nepal,,239885,224053,1577
2020/12/5,Jordan,,237513,182463,3010
2020/12/5,Denmark,Faroe Islands,506,500,0
2020/12/5,Cameroon,,24752,23344,443
2020/12/5,Niger,,1789,1237,77
2020/12/5,Algeria,,87502,56617,2501
2020/12/5,Vanuatu,,1,1,0
2020/12/5,Canada,Alberta,66730,,596
2020/12/5,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",3,3,0
2020/12/5,Nicaragua,,5838,4225,161
2020/12/5,Mongolia,,849,384,0
2020/12/5,Netherlands,"Bonaire, Sint Eustatius and Saba",164,158,3
2020/12/5,Croatia,,147454,120857,2102
2020/12/5,Kenya,,87984,68532,1518
2020/12/5,Saudi Arabia,,358526,348562,5954
2020/12/5,New Zealand,,2078,1997,25
2020/12/5,Netherlands,Curacao,3011,1328,7
2020/12/5,Yemen,,2077,1382,606
2020/12/5,Canada,Repatriated Travellers,13,,0
2020/12/5,West Bank and Gaza,,96098,71236,812
2020/12/5,United Kingdom,,1705971,0,61014
2020/12/5,Congo (Brazzaville),,5774,4988,94
2020/12/5,Burundi,,694,575,1
2020/12/5,Sao Tome and Principe,,999,937,17
2020/12/5,Cyprus,,12181,2057,57
2020/12/5,Canada,British Columbia,36132,,492
2020/12/5,Uzbekistan,,73751,71002,611
2020/12/5,Venezuela,,104177,98879,916
2020/12/5,Namibia,,14950,13908,152
2020/12/5,Montenegro,,37879,26809,530
2020/12/5,Congo (Kinshasa),,13413,11857,342
2020/12/5,Samoa,,2,0,0
2020/12/5,Afghanistan,,47072,37393,1864
2020/12/5,Cabo Verde,,11036,10541,109
2020/12/5,Andorra,,7005,6171,78
2020/12/5,Netherlands,Aruba,4957,4763,45
2020/12/5,Burma,,98047,76382,2081
2020/12/5,San Marino,,1789,1412,48
2020/12/5,Japan,,160870,133287,2229
2020/12/5,Comoros,,616,600,7
2020/12/5,Belize,,7601,3752,172
2020/12/5,"Korea, South",,37546,29128,545
2020/12/5,Netherlands,Sint Maarten,1139,1017,26
2020/12/5,Mozambique,,16133,14343,133
2020/12/5,United Kingdom,Turks and Caicos Islands,756,740,6
2020/12/5,Cuba,,8714,7909,136
2020/12/5,Cote d'Ivoire,,21441,21090,132
2020/12/5,Kazakhstan,,179344,151134,2488
2020/12/5,Colombia,,1362249,1249702,37633
2020/12/5,United Kingdom,Montserrat,13,12,1
2020/12/5,Czechia,,544179,476669,8815
2020/12/5,Netherlands,,550445,0,9662
2020/12/5,Russia,,2410462,1899474,42228
2020/12/5,Poland,,1054273,687910,19861
2020/12/5,Luxembourg,,37017,28029,345
2020/12/5,Hungary,,243581,70396,5706
2020/12/5,Syria,,8320,3879,442
2020/12/5,United Arab Emirates,,175276,158498,589
2020/12/5,Mauritania,,9359,7835,184
2020/12/5,Slovenia,,84775,62600,1700
2020/12/5,Iran,,1028986,719708,50016
2020/12/5,France,,2281889,146330,54630
2020/12/5,Saint Lucia,,265,158,2
2020/12/5,Estonia,,14500,8919,126
2020/12/5,Marshall Islands,,4,4,0
2020/12/5,Canada,Manitoba,18423,,381
2020/12/5,France,Wallis and Futuna,0,0,0
2020/12/5,Australia,New South Wales,4610,0,53
2020/12/5,Kuwait,,144164,139610,889
2020/12/5,Botswana,,11531,8978,34
2020/12/5,Ukraine,,822985,429455,13877
2020/12/5,Pakistan,,416499,355012,8361
2020/12/5,Bhutan,,426,387,0
2020/12/5,Australia,Victoria,20345,19525,820
2020/12/5,Eswatini,,6495,6078,122
2020/12/5,Eritrea,,632,508,0
2020/12/5,Sierra Leone,,2420,1843,74
2020/12/5,Iraq,,562520,491657,12411
2020/12/5,Australia,Western Australia,830,808,9
2020/12/5,United Kingdom,British Virgin Islands,72,71,1
2020/12/5,Mauritius,,508,465,10
2020/12/5,Norway,,38073,17998,354
2020/12/5,Egypt,,118014,103324,6750
2020/12/5,Austria,,300689,249441,3757
2020/12/5,Germany,,1183640,852580,18839
2020/12/5,Portugal,,318640,240203,4876
2020/12/5,United Kingdom,Bermuda,288,216,9
2020/12/5,Sweden,,278912,0,7067
2020/12/5,Georgia,,158154,129210,1462
2020/12/5,Chad,,1722,1561,102
2020/12/5,Rwanda,,6084,5696,51
2020/12/5,Bulgaria,,160844,60673,4729
2020/12/5,Canada,Grand Princess,13,,0
2020/12/5,El Salvador,,39718,36286,1153
2020/12/5,Canada,Nova Scotia,1364,,65
2020/12/5,Australia,Australian Capital Territory,117,113,3
2020/12/5,Equatorial Guinea,,5159,5023,85
2020/12/5,Gambia,,3770,3615,123
2020/12/5,Lithuania,,72463,35598,766
2020/12/5,United Kingdom,Anguilla,7,3,0
2020/12/5,France,Martinique,5520,98,41
2020/12/5,Oman,,124329,115866,1435
2020/12/5,Seychelles,,184,168,0
2020/12/5,Honduras,,109960,49096,2941
2020/12/5,Gabon,,9254,9106,60
2020/12/5,Canada,Prince Edward Island,73,,0
2020/12/5,Philippines,,438069,399582,8526
